cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
13.5329,94.1366,34.7382,24.2618,84.0,54.3811,96.6156,66.2124,1.0,1.0,0.0,0.0,0.0
13.103,28.3266,50.7932,72.1295,74.0,23.5862,14.6669,22.4035,0.0,0.0,1.0,0.0,1.0
13.3935,87.0225,30.0847,15.8218,12.0,7.1041,19.2449,44.2073,1.0,1.0,1.0,0.0,1.0
8.2356,26.0368,45.4379,36.8524,68.0,47.3901,70.4377,41.0904,0.0,0.0,1.0,0.0,0.0
5.6261,41.6783,28.751,83.8689,32.0,64.2002,20.4951,28.112,0.0,1.0,1.0,0.0,1.0
28.9846,69.7465,77.0106,89.8219,50.0,77.3283,68.7608,39.3364,0.0,1.0,1.0,0.0,0.0
83.5016,52.5604,33.8016,14.9742,18.0,3.7756,88.8675,72.0197,1.0,1.0,0.0,0.0,0.0
39.6954,35.6809,77.7599,6.1786,36.0,39.1196,23.2821,83.1295,1.0,1.0,0.0,0.0,0.0
20.2439,21.209,62.3188,20.889,22.0,46.414,61.8393,77.1459,1.0,1.0,0.0,1.0,0.0
25.7076,17.1177,62.7576,40.776,43.0,82.8417,41.3163,80.5828,1.0,1.0,0.0,0.0,1.0
11.4768,65.5011,31.1436,16.0637,25.0,67.5487,6.7286,32.5823,1.0,1.0,0.0,0.0,1.0
53.2225,60.0409,96.8513,80.1268,55.0,2.8801,33.3597,58.773,1.0,1.0,1.0,1.0,1.0
59.8513,84.4841,20.4249,64.655,18.0,22.7369,70.9626,99.2388,1.0,0.0,0.0,1.0,1.0
16.0959,68.3516,96.4842,75.9907,65.0,33.4556,34.2494,23.117,0.0,1.0,1.0,1.0,1.0
9.2877,62.9453,19.4657,38.5728,59.0,32.046,70.1963,73.8415,0.0,1.0,1.0,0.0,0.0
42.3664,17.1119,41.1472,72.8224,50.0,1.9838,84.4979,49.6785,0.0,0.0,1.0,0.0,0.0
66.024,43.7066,64.8487,92.0744,30.0,79.7237,59.3455,88.9916,1.0,1.0,0.0,0.0,1.0
29.8151,64.5428,27.4967,39.7158,39.0,69.3049,79.9268,73.5546,0.0,0.0,1.0,0.0,0.0
58.0871,0.1734,4.5891,87.441,97.0,42.2174,68.9216,36.5329,0.0,0.0,0.0,0.0,1.0
28.4467,56.1721,30.3091,26.7841,23.0,88.9982,49.2185,52.7346,0.0,0.0,1.0,0.0,0.0
51.1385,80.9014,30.0307,85.1209,34.0,56.7088,33.488,31.1175,1.0,1.0,1.0,1.0,1.0
75.5108,97.4808,60.493,89.9422,89.0,92.4726,8.4354,0.7677,0.0,0.0,0.0,0.0,0.0
6.7694,60.1933,69.2098,40.8283,8.0,22.9034,53.6086,38.8896,0.0,0.0,1.0,0.0,0.0
68.1317,20.1,55.1319,37.7426,82.0,25.5682,18.368,18.9586,1.0,1.0,1.0,0.0,0.0
47.8857,70.452,52.9176,67.549,58.0,26.4931,35.2953,88.6159,0.0,0.0,0.0,0.0,1.0
85.041,93.6603,80.949,35.2318,18.0,7.9823,13.4135,57.8385,1.0,1.0,0.0,0.0,0.0
16.1538,50.7811,42.0307,96.4121,6.0,36.8549,20.0458,33.6818,1.0,1.0,0.0,0.0,1.0
23.4436,95.2202,51.5081,64.6929,59.0,10.6916,6.3608,57.7622,0.0,0.0,1.0,1.0,0.0
84.4427,82.3362,96.0884,83.0769,39.0,19.2033,80.8552,86.3852,1.0,1.0,0.0,1.0,0.0
47.606,41.3743,85.9626,57.922,66.0,9.6289,41.2647,22.1298,0.0,1.0,0.0,0.0,1.0
31.3745,24.4881,56.3761,59.3045,63.0,30.8558,92.5568,58.2254,0.0,0.0,1.0,0.0,0.0
82.9909,30.6758,96.6747,77.6682,32.0,43.8141,12.3639,10.3843,1.0,1.0,0.0,0.0,0.0
4.7753,70.0877,92.8395,48.878,25.0,47.6486,95.7085,59.6331,0.0,1.0,1.0,0.0,0.0
7.6426,89.6866,85.8441,76.536,78.0,61.2281,97.4187,76.1409,1.0,1.0,1.0,0.0,0.0
14.8155,54.9772,17.9156,39.8187,17.0,33.9821,14.4467,24.0255,1.0,1.0,0.0,1.0,0.0
23.9105,21.5576,87.1903,64.748,40.0,22.6479,92.8514,85.904,1.0,1.0,0.0,1.0,0.0
49.4991,16.502,74.2298,36.3353,9.0,34.6702,98.3902,16.7215,1.0,1.0,0.0,0.0,0.0
23.7909,25.3061,91.3876,65.935,86.0,59.6234,62.7101,27.677,0.0,0.0,1.0,0.0,0.0
46.6272,42.345,68.3815,83.7816,90.0,74.8497,25.4655,71.3247,0.0,0.0,1.0,1.0,0.0
65.1666,13.7734,69.1775,50.1047,70.0,21.3134,66.387,37.0523,0.0,0.0,1.0,0.0,0.0
21.4174,27.8348,91.7248,20.5971,15.0,75.483,77.8196,56.1928,1.0,1.0,0.0,1.0,0.0
24.8364,75.6698,48.3122,76.8818,25.0,70.7356,33.1861,48.9124,1.0,1.0,1.0,1.0,1.0
19.8085,62.6902,54.1072,41.7007,57.0,41.3078,49.018,61.5731,1.0,1.0,1.0,1.0,1.0
20.2662,30.3189,48.7262,51.3013,27.0,8.1609,1.8196,44.0336,1.0,0.0,0.0,1.0,1.0
58.7164,40.5148,82.5276,24.6288,38.0,27.438,68.5214,19.0452,1.0,1.0,0.0,0.0,1.0
56.6378,88.7089,69.854,60.3494,45.0,43.6315,38.8815,39.6079,0.0,1.0,0.0,0.0,1.0
8.8221,18.266,42.7843,20.2847,95.0,9.8188,7.2959,90.7409,1.0,1.0,0.0,1.0,0.0
52.296,79.4664,6.5339,24.0081,100.0,93.3792,57.0657,14.0169,1.0,0.0,0.0,0.0,0.0
3.4631,9.0048,74.9674,72.5377,72.0,73.8515,85.592,48.6967,0.0,0.0,1.0,0.0,0.0
55.1319,27.3742,24.6343,62.2137,19.0,77.8225,5.3774,73.572,1.0,0.0,0.0,1.0,0.0
41.6114,37.0376,71.1943,82.2789,33.0,35.1455,0.7165,16.9463,1.0,0.0,0.0,1.0,1.0
67.2227,82.6007,88.9243,51.9488,11.0,92.094,69.2276,48.9238,1.0,0.0,0.0,0.0,1.0
36.2972,82.8255,14.4397,81.9363,55.0,1.3999,0.965,43.3698,0.0,0.0,1.0,0.0,0.0
61.184,58.2044,78.9916,46.4626,89.0,17.6326,97.5185,72.4279,1.0,1.0,0.0,0.0,0.0
39.851,61.7479,47.4626,42.7006,41.0,95.0908,85.5877,43.1505,1.0,0.0,0.0,0.0,1.0
75.2012,19.1405,93.83,68.0601,81.0,16.9257,54.8121,54.9794,1.0,1.0,0.0,0.0,1.0
79.3679,28.628,45.8941,12.1729,58.0,7.7638,13.6274,82.0047,1.0,1.0,0.0,0.0,0.0
47.6441,56.3757,49.367,14.7803,18.0,45.314,80.9416,66.3966,1.0,1.0,0.0,0.0,0.0
47.6411,3.4497,25.5525,92.4498,90.0,99.5521,33.7489,6.027,0.0,0.0,0.0,1.0,0.0
9.2282,76.7913,81.1094,64.4413,43.0,28.5559,94.0845,15.946,0.0,1.0,1.0,0.0,0.0
89.0426,50.7062,35.3409,86.0016,20.0,59.5383,67.7881,62.4455,1.0,0.0,0.0,0.0,0.0
61.4078,56.3056,28.816,52.8679,84.0,53.6466,49.2469,82.4093,0.0,0.0,1.0,0.0,0.0
25.1797,80.5156,28.2919,72.5915,52.0,2.6082,83.4326,7.4607,1.0,1.0,0.0,0.0,1.0
47.7932,25.2204,71.3966,55.4796,53.0,51.4725,33.7165,47.1968,0.0,1.0,1.0,0.0,0.0
16.7352,52.8544,57.9498,81.2614,81.0,84.7942,30.2919,36.5378,1.0,1.0,1.0,1.0,1.0
13.5705,63.2699,27.3528,35.9796,84.0,35.5605,70.9904,88.0617,0.0,0.0,1.0,0.0,1.0
29.9245,58.1588,68.7461,47.9544,62.0,5.5564,28.5773,54.1503,1.0,1.0,1.0,1.0,1.0
56.5985,76.2473,45.7793,38.7556,11.0,60.6478,8.6463,76.4146,0.0,0.0,1.0,0.0,0.0
45.2112,52.288,69.4806,69.4207,66.0,74.391,74.9439,60.0121,0.0,1.0,1.0,0.0,0.0
33.5247,76.8773,16.4266,99.7127,58.0,92.7102,89.5222,83.1848,1.0,1.0,0.0,0.0,0.0
9.7025,67.1631,49.4308,77.4106,23.0,66.7961,55.585,11.8645,0.0,1.0,1.0,0.0,0.0
49.5684,78.3879,32.7015,91.1805,49.0,63.8327,62.0342,50.2799,1.0,1.0,0.0,1.0,0.0
41.1365,34.4774,27.7415,31.3981,44.0,51.0394,62.8007,28.0609,0.0,0.0,1.0,0.0,1.0
11.1797,22.3872,94.8166,34.656,26.0,18.5951,48.0665,98.3375,1.0,0.0,0.0,1.0,1.0
18.5356,69.2682,89.4513,6.8864,0.0,74.0142,34.252,92.0022,1.0,0.0,0.0,0.0,1.0
11.7425,52.1061,69.3854,50.1371,40.0,48.9023,97.9824,51.5325,0.0,1.0,1.0,0.0,0.0
25.8728,21.0105,69.2912,90.9716,99.0,4.2701,16.3778,27.6673,1.0,1.0,1.0,1.0,1.0
17.4477,87.2091,93.1729,24.2044,10.0,40.8348,80.5354,40.4922,1.0,1.0,0.0,1.0,0.0
15.4574,35.4612,74.5681,35.4145,59.0,71.6636,6.2563,87.0502,1.0,0.0,1.0,1.0,1.0
10.2966,46.2225,18.28,22.6159,49.0,37.8101,67.2691,32.8109,1.0,1.0,0.0,1.0,1.0
4.2112,26.9452,85.7229,86.4184,69.0,90.88,84.6469,32.5207,0.0,0.0,1.0,0.0,0.0
14.4606,53.0683,95.2759,13.7051,53.0,15.3242,32.5571,5.7052,0.0,1.0,0.0,0.0,1.0
41.014,9.713,39.1809,10.4152,35.0,91.2398,24.7976,80.3517,0.0,0.0,0.0,0.0,0.0
6.3039,61.2135,42.9139,95.177,76.0,54.6115,52.8643,20.5665,0.0,1.0,1.0,0.0,0.0
83.3353,71.9027,63.4082,75.4826,67.0,3.9735,42.9675,17.953,1.0,0.0,0.0,0.0,1.0
33.7895,82.685,36.3298,98.7978,66.0,25.1568,54.4306,55.8273,0.0,1.0,1.0,1.0,0.0
65.9894,99.6677,99.7493,31.017,4.0,14.5509,0.4052,47.1962,1.0,0.0,0.0,1.0,0.0
63.8892,61.2164,37.1015,82.4007,11.0,3.1803,79.4562,24.5987,1.0,1.0,0.0,0.0,1.0
58.672,49.0393,32.8879,55.1551,17.0,52.1093,5.543,33.3261,0.0,0.0,1.0,0.0,0.0
7.7709,12.6523,67.0195,17.6433,74.0,78.5135,24.2422,20.8055,1.0,1.0,1.0,0.0,0.0
42.3047,31.8558,39.4554,19.1839,96.0,4.3814,17.3961,46.4309,1.0,1.0,1.0,1.0,1.0
53.6332,71.3369,13.8529,29.9614,93.0,10.4255,73.8814,83.7183,1.0,1.0,0.0,0.0,0.0
39.181,91.4103,77.6203,73.7331,80.0,1.3399,71.61,15.3625,1.0,1.0,0.0,1.0,1.0
13.0724,23.4954,57.2679,85.9287,54.0,90.1833,3.5564,41.4667,1.0,0.0,0.0,1.0,1.0
61.3294,63.631,79.2158,41.8179,47.0,21.1964,51.3581,53.6785,0.0,1.0,0.0,0.0,1.0
42.3204,22.0918,82.3888,28.9903,35.0,89.0921,76.6549,55.5047,1.0,0.0,0.0,1.0,0.0
12.5304,43.8239,31.1799,24.501,57.0,27.6901,16.7468,29.5037,1.0,1.0,0.0,0.0,1.0
68.5096,37.8661,57.4658,99.695,57.0,50.0677,37.2419,77.3733,1.0,1.0,0.0,1.0,1.0
71.6289,27.7209,86.8134,26.6633,56.0,75.2436,48.3544,82.4582,1.0,1.0,0.0,1.0,1.0
58.3705,61.6045,20.6162,78.0599,64.0,86.0363,23.7165,43.5978,0.0,0.0,1.0,0.0,0.0
8.1044,95.4632,96.1098,74.6145,22.0,55.8887,43.4472,97.2518,1.0,0.0,0.0,1.0,1.0
30.1342,63.1613,52.8359,73.8602,78.0,93.1469,25.497,23.8669,1.0,0.0,0.0,1.0,1.0
29.694,60.9285,11.4973,85.1978,53.0,22.3863,65.6515,60.1623,0.0,0.0,1.0,0.0,0.0
55.9907,23.4289,38.0445,86.4323,84.0,87.2558,62.244,36.9474,0.0,0.0,1.0,0.0,0.0
31.3133,94.8907,79.9875,50.61,71.0,71.029,13.7744,11.7104,1.0,1.0,0.0,1.0,1.0
50.7801,83.72,57.6525,30.1887,64.0,47.5359,95.6695,87.3446,1.0,1.0,1.0,0.0,0.0
53.3981,83.4407,87.238,94.4478,70.0,75.532,82.1274,74.6749,1.0,1.0,0.0,1.0,1.0
2.9748,99.84,45.8759,95.6272,26.0,77.2378,96.9723,22.5349,1.0,1.0,1.0,0.0,0.0
3.0509,61.9256,7.4197,27.9767,80.0,8.3175,89.0528,42.5434,1.0,1.0,0.0,0.0,0.0
66.9014,21.3063,17.8127,63.4069,8.0,26.5688,53.454,50.7379,0.0,0.0,0.0,0.0,0.0
7.2944,88.6346,41.3636,90.4017,76.0,55.2109,35.2154,7.6517,1.0,1.0,1.0,1.0,1.0
55.2838,60.1286,62.3618,78.2637,54.0,79.9437,80.5087,93.7733,1.0,0.0,0.0,1.0,1.0
25.2939,32.0862,24.1292,53.9926,82.0,29.5723,58.1764,39.4188,1.0,1.0,1.0,1.0,1.0
26.6457,48.6442,45.6288,30.8357,76.0,18.7103,38.1342,61.2208,1.0,1.0,1.0,1.0,1.0
24.1217,19.0206,54.0639,73.7608,25.0,20.1544,46.6979,65.9522,1.0,1.0,0.0,0.0,1.0
42.6965,27.7423,44.3363,22.1903,70.0,94.5055,6.8941,86.6666,1.0,0.0,0.0,0.0,1.0
71.3084,84.7675,78.5793,23.4556,17.0,40.1196,32.9331,80.9747,1.0,1.0,1.0,0.0,1.0
37.9902,34.5427,57.4937,38.4023,47.0,37.8127,81.1543,11.3028,1.0,1.0,0.0,0.0,1.0
48.301,92.2743,64.5145,90.6043,29.0,59.6268,37.7116,52.5131,0.0,0.0,1.0,0.0,1.0
7.0692,77.2731,79.4655,7.1196,53.0,13.0105,15.517,29.4395,1.0,1.0,0.0,0.0,1.0
20.8229,99.7964,39.5413,67.3724,21.0,62.9955,9.7834,77.8019,0.0,0.0,0.0,1.0,1.0
63.9371,61.3789,57.6595,78.7157,79.0,72.9451,20.2926,93.2375,0.0,0.0,1.0,0.0,0.0
54.1295,71.2919,64.38,38.8297,100.0,57.2149,72.0494,64.9812,0.0,1.0,1.0,0.0,0.0
54.8157,27.2614,41.1734,64.5442,11.0,47.1652,56.4084,71.5136,1.0,1.0,0.0,0.0,0.0
4.8548,70.3206,12.9841,70.2098,39.0,92.5597,36.4107,92.4813,1.0,0.0,0.0,0.0,1.0
29.6917,53.6082,23.5653,18.3006,19.0,77.3439,23.5054,33.5575,1.0,1.0,0.0,1.0,1.0
43.2013,46.1209,72.3073,52.3545,95.0,46.714,67.5435,43.4396,0.0,1.0,1.0,0.0,0.0
49.7336,21.1464,56.1545,46.9269,18.0,14.532,84.0053,66.1391,0.0,1.0,1.0,0.0,0.0
9.5224,73.5068,78.8945,42.755,33.0,30.0284,66.6083,8.4925,1.0,1.0,1.0,1.0,1.0
51.4739,36.0074,99.805,90.9221,91.0,0.4226,73.5663,5.6226,1.0,1.0,0.0,0.0,1.0
25.9183,72.6308,11.7765,15.6664,71.0,27.9247,25.9858,29.6435,1.0,1.0,0.0,0.0,1.0
6.0574,76.7863,80.6615,85.4754,0.0,70.9109,83.0529,22.5252,0.0,0.0,0.0,0.0,1.0
48.2656,89.6048,49.5777,13.0536,90.0,76.7864,61.1962,57.0483,1.0,1.0,0.0,0.0,0.0
8.9611,83.8582,78.6128,21.3445,42.0,88.0964,15.0723,43.7924,1.0,1.0,0.0,0.0,1.0
71.1902,40.2942,61.7022,96.0011,59.0,34.7783,79.1321,61.6764,0.0,0.0,1.0,0.0,0.0
3.3124,99.7287,87.2383,97.919,81.0,61.0846,25.1729,41.1398,0.0,1.0,0.0,0.0,1.0
29.6052,92.2881,51.1999,89.2989,52.0,52.5699,98.2712,23.5101,0.0,0.0,1.0,0.0,0.0
77.2655,41.1656,2.9781,2.7453,66.0,32.8453,4.552,66.7285,1.0,0.0,0.0,0.0,0.0
44.908,93.1879,65.7598,7.4915,76.0,18.1701,79.3743,13.5103,0.0,1.0,0.0,0.0,0.0
73.6209,20.0751,84.0194,70.4538,36.0,84.4449,80.1174,57.7728,1.0,1.0,0.0,1.0,1.0
99.6932,13.0435,72.5524,54.9916,49.0,15.6053,69.7978,59.9586,0.0,0.0,0.0,1.0,0.0
23.5218,32.9137,18.5122,78.8427,81.0,65.8909,5.0884,67.5392,0.0,0.0,1.0,0.0,0.0
5.1977,50.4714,28.6628,84.4047,96.0,25.2727,69.0928,93.0488,1.0,1.0,0.0,1.0,1.0
21.9418,36.5168,85.3861,95.4923,78.0,53.4193,0.0592,60.7466,1.0,0.0,0.0,1.0,1.0
54.573,74.2887,79.0482,42.542,7.0,26.9087,2.8608,40.4072,1.0,0.0,0.0,0.0,1.0
64.9727,53.2134,52.2561,55.6337,19.0,6.4792,59.9577,25.9533,1.0,1.0,0.0,1.0,1.0
21.3836,31.0699,12.3375,31.7998,30.0,58.1386,86.1912,38.8759,1.0,0.0,1.0,0.0,1.0
38.293,66.4982,51.0334,98.0914,80.0,37.7868,53.2445,54.1438,1.0,1.0,0.0,1.0,1.0
18.5356,26.6911,54.8561,36.087,68.0,46.828,45.3099,81.0772,1.0,1.0,1.0,1.0,1.0
23.7485,65.4323,44.0518,99.6948,99.0,38.6007,17.2566,65.6119,0.0,1.0,1.0,0.0,0.0
17.1758,0.4939,71.4106,81.3137,41.0,16.2426,96.0676,32.3835,1.0,0.0,0.0,0.0,0.0
8.1537,72.3794,58.4953,97.7508,74.0,50.6229,14.3125,47.2514,0.0,0.0,1.0,0.0,1.0
27.6133,44.8002,91.1689,97.2344,27.0,64.3658,62.4783,27.3922,1.0,1.0,0.0,1.0,1.0
69.0182,49.3157,79.5024,75.915,22.0,8.9693,68.7772,12.3974,1.0,1.0,1.0,1.0,1.0
66.2903,34.3684,67.6493,68.9889,57.0,21.0373,87.9387,43.6234,1.0,1.0,1.0,1.0,1.0
57.5303,14.9871,20.5764,0.9772,86.0,67.7122,64.2231,30.7847,1.0,1.0,0.0,0.0,0.0
37.6382,81.397,49.3325,15.0096,63.0,4.8031,11.9047,55.5681,1.0,1.0,1.0,0.0,0.0
40.7888,89.8117,71.0894,77.3945,17.0,15.6394,59.0001,49.2353,1.0,1.0,1.0,1.0,1.0
0.613,52.6132,87.0929,58.0081,86.0,24.4782,6.2185,52.9905,0.0,0.0,1.0,1.0,1.0
40.1387,36.3947,46.6314,74.8448,23.0,59.3201,81.4057,9.438,0.0,0.0,0.0,0.0,0.0
24.1664,26.4509,27.958,29.8828,20.0,32.3069,83.1841,43.9896,1.0,1.0,0.0,1.0,0.0
5.7831,98.8428,61.7568,73.5689,85.0,61.8977,56.5497,20.0354,1.0,1.0,0.0,1.0,1.0
6.364,48.8939,96.5127,17.7039,16.0,36.5434,31.7851,73.2112,1.0,1.0,0.0,0.0,1.0
75.9182,85.3046,36.3967,37.906,30.0,63.3532,47.5534,82.2845,1.0,1.0,0.0,1.0,1.0
77.0128,96.3094,71.0342,88.3409,99.0,99.6632,35.4324,8.7618,0.0,0.0,0.0,0.0,1.0
47.4993,66.2916,49.0132,93.7839,81.0,91.6925,32.8083,95.995,1.0,0.0,0.0,1.0,1.0
63.7049,12.6113,82.3644,36.5105,82.0,21.6399,24.0796,26.4004,1.0,0.0,0.0,0.0,1.0
45.2456,70.0137,73.5679,91.3369,90.0,70.1821,23.6531,53.1092,0.0,0.0,1.0,0.0,1.0
51.1531,62.9446,95.4999,47.5789,78.0,40.0711,77.4101,53.2349,0.0,1.0,1.0,0.0,0.0
40.3716,12.7401,59.3813,36.6439,42.0,37.3349,53.5152,30.981,1.0,0.0,0.0,0.0,1.0
0.8788,74.7916,50.5075,47.9634,39.0,59.1032,62.0698,93.713,0.0,0.0,1.0,1.0,1.0
57.7999,97.6672,37.165,92.1449,92.0,93.0014,37.749,26.0766,1.0,0.0,0.0,1.0,1.0
25.6456,38.3703,22.0403,31.5842,84.0,84.672,83.6909,28.354,1.0,1.0,0.0,0.0,1.0
72.1206,10.8703,30.5442,79.398,93.0,27.9719,55.5829,44.6321,1.0,0.0,0.0,0.0,1.0
48.7046,77.049,65.9338,98.608,90.0,18.6526,40.8543,84.6536,0.0,0.0,1.0,0.0,1.0
89.5597,1.382,20.0878,11.6701,90.0,4.8183,65.746,36.4236,1.0,0.0,0.0,0.0,0.0
79.2202,55.9704,85.6742,67.1765,77.0,23.1881,44.4215,90.6194,0.0,0.0,0.0,0.0,0.0
43.4964,99.2309,65.1258,50.6485,34.0,67.5614,76.5348,31.3524,1.0,1.0,0.0,1.0,1.0
43.2108,45.8673,49.6269,40.601,41.0,25.9555,86.6734,72.6235,0.0,1.0,1.0,0.0,0.0
48.0674,81.9483,65.0106,76.7398,29.0,24.3987,24.2312,16.9687,0.0,1.0,0.0,0.0,0.0
78.4099,23.8813,99.2784,72.7127,44.0,92.3977,30.4029,86.0028,1.0,0.0,0.0,1.0,0.0
16.5103,60.2521,98.221,40.8892,61.0,7.632,48.4559,31.792,1.0,1.0,1.0,1.0,1.0
26.447,65.1186,37.9153,76.9044,66.0,17.0084,62.2788,19.6807,1.0,1.0,1.0,1.0,1.0
