,nsga3_adaptation,custom_adaptation,anchors_adaptation,wip_adaptation,nsga3_confidence,custom_confidence,anchors_confidence,wip_confidence,nsga3_score,custom_score,anchors_score,wip_score,score_diff_custom_NSGA,score_diff_anchors_custom,score_diff_anchors_nsga,score_diff_anchors_wip,score_improvement_NSGA_custom[%],score_improvement_anchors_custom[%],score_improvement_anchors_NSGA[%],score_improvement_anchors_WIP[%],nsga3_time,custom_time,anchors_time,wip_time,speed-up_custom_NSGA,speed-up_anchors_NSGA,speed-up_anchors_custom,speed-up_WIP_anchors,iterations_anchors,iterations_wip
49,"[1.09851927e+00 2.40958415e+01 4.39982623e-05 7.39683622e+01
 1.00000000e+00 8.70757000e+01 2.47988000e+01 3.04402000e+01
 0.00000000e+00]","[ 1.06102121  0.          0.         84.78177576  1.         87.0757
 24.7988     30.4402      0.        ]",[19.2442 56.984  99.56   50.5586  1.     87.0757 24.7988 30.4402  0.    ],[ 0.      0.      0.     56.7106  1.     87.0757 24.7988 30.4402  0.    ],[0.00591432 0.29163391 0.87632668 0.6811862 ],[0.00216472 0.08206021 0.99836296 0.97934968],[0.02825996 0.02825996 0.02825996 0.02825996],[0.00102442 0.04551681 0.99837071 0.98458714],203.03427155485437,216.27924545454545,112.14159999999998,243.2894,13.244973899691075,-104.13764545454546,-90.89267155485439,-131.14780000000002,0.06523516349363039,-0.4814962491462532,-0.4476715721872484,-0.539060887979501,1.9475488662719727,0.029039859771728516,0.0332491397857666,0.31098461151123047,67.06467874090737,58.57441361853475,0.8734018371254222,9.353162623604408,102,1000
50,"[ 0.28951254 24.49901046 99.88525988 18.92389264 94.         36.3196
 47.4128     30.174       1.        ]","[5.15000000e-02 8.48178152e+01 9.99967000e+01 8.48074606e+01
 9.40000000e+01 3.63196000e+01 4.74128000e+01 3.01740000e+01
 1.00000000e+00]",[40.7122 25.7641 83.798  14.1064 94.     36.3196 47.4128 30.174   1.    ],"[ 38.7587  93.8916 100.      94.1064  94.      36.3196  47.4128  30.174
   1.    ]",[0.93443381 0.80545012 0.89488488 0.84360023],[0.96058661 0.79628023 0.9985227  0.9562787 ],[[0.97646731 0.97646731 0.97646731 0.97646731]],[[0.96058661 0.681106   0.99932778 0.9562787 ]],156.98134956632603,30.429524242424236,217.0437,50.76070000000004,-126.5518253239018,186.61417575757577,60.06235043367397,166.28299999999996,-0.8061583473037509,6.132668203119719,0.3826081926267113,3.2758216494256347,14.02049708366394,0.04372715950012207,0.0033254623413085938,0.16188788414001465,320.6358986941468,4216.104602810438,13.149197017493547,48.68131631775165,0,208
51,"[ 1.5837     74.7822861  99.91465679 14.06450818 43.          7.0674
 35.4758     25.5403      1.        ]","[ 1.06102121 98.95406768 99.9967     84.80746061 43.          7.0674
 35.4758     25.5403      1.        ]",[32.32   86.5974 38.756  93.8287 43.      7.0674 35.4758 25.5403  1.    ],[37.8355 99.3294 48.756  95.7892 43.      7.0674 35.4758 25.5403  1.    ],[0.96058661 0.80269688 0.94300592 0.90941586],[0.96058661 0.77013491 0.99913871 0.95477221],[[0.9925343 0.9925343 0.9925343 0.9925343]],[[0.96058661 0.5434012  0.99857974 0.91226982]],112.82224892746478,17.302792929292934,113.1379,93.96090000000004,-95.51945599817185,95.83510707070707,0.31565107253521774,19.176999999999964,-0.8466366953878293,5.538707390323216,0.0027977732719913677,0.20409553335483116,12.945461988449097,0.033670902252197266,0.004559993743896484,0.058776140213012695,384.470302918726,2838.920997594897,7.383979922618425,12.88952211649064,0,88
52,"[ 3.83074796 22.92160403 99.97725313 18.94942699 82.         60.9555
 87.7245     36.7579      1.        ]","[ 1.06102121 97.94433535 99.9967     87.80746061 82.         60.9555
 87.7245     36.7579      1.        ]",[70.3705 95.1495 39.2553 65.9305 82.     60.9555 87.7245 36.7579  1.    ],"[ 51.27    86.354   69.2553 100.      82.      60.9555  87.7245  36.7579
   1.    ]",[0.92606854 0.80097232 0.83539844 0.86178601],[0.95340056 0.72479193 0.99805754 0.95264393],[[0.8921528 0.8921528 0.8921528 0.8921528]],[[0.95340056 0.5195187  0.98756987 0.88863187]],161.9824638053401,15.31252525252529,170.0352,95.66070000000002,-146.6699385528148,154.7226747474747,8.0527361946599,74.37449999999998,-0.9054680062717969,10.104321279206275,0.04971362952187929,0.7774822889650606,13.267613172531128,0.05476975440979004,0.008009910583496094,0.5250413417816162,242.24343007387222,1656.3996606738897,6.837748541493035,65.54896416240028,12,1000
53,"[ 0.33274553 99.75874985 99.99825183 21.60698329 59.         42.5395
  4.4627     26.6783      1.        ]","[ 1.06102121 85.84701212 99.9967     84.80746061 59.         42.5395
  4.4627     26.6783      1.        ]",[12.4828 79.0842 21.2907 53.0706 59.     42.5395  4.4627 26.6783  1.    ],[ 1.2988 82.9775 42.405  56.1466 59.     42.5395  4.4627 26.6783  1.    ],[0.57543268 0.81414916 0.99587679 0.97914981],[0.57543268 0.67420238 0.99761778 0.94747163],[[0.96070882 0.96070882 0.96070882 0.96070882]],[[0.57377511 0.45130306 0.99433595 0.84454485]],78.96876056725165,30.40984848484851,159.03729999999996,119.7697,-48.55891208240314,128.62745151515145,80.06853943274831,39.26759999999996,-0.6149129318175031,4.229795869559796,1.013926758601714,0.3278592164796268,1.946549892425537,0.08798885345458984,0.01182246208190918,0.03967761993408203,22.122687317776357,164.64843608203762,7.442515175348378,3.3561215641196283,12,56
54,"[13.80044258 99.65626021 99.96891683 85.09269736 99.         80.504
 20.1676     46.9617      0.        ]","[15.19431818 79.76915354 99.9967     87.80746061 99.         80.504
 20.1676     46.9617      0.        ]",[32.8978 89.0488 90.99   22.1229 99.     80.504  20.1676 46.9617  0.    ],[37.1678 92.9908 99.608  87.1229 99.     80.504  20.1676 46.9617  0.    ],[0.64715037 0.85167002 0.78682965 0.50103126],[0.61426968 0.84794474 0.51570731 0.47056856],[0.08607021 0.08607021 0.08607021 0.08607021],[0.56938228 0.82740417 0.66206455 0.42117378],29.082568183161413,47.62100404040399,130.73609999999996,57.4461,18.538435857242575,83.11509595959598,101.65353181683855,73.28999999999996,0.63744149899307,1.7453453079039885,3.495342336227898,1.275804623812582,1.9683260917663574,0.02119588851928711,0.36106061935424805,0.13037467002868652,92.86358012193202,5.45151142566221,0.058704514929364675,0.3610880363022138,1002,176
55,"[13.81754221 99.87964872 99.99830376 84.50700362 48.         62.3778
 92.0233     27.9015      0.        ]","[5.15000000e-02 9.79540677e+01 9.99967000e+01 2.12423939e+01
 4.80000000e+01 6.23778000e+01 9.20233000e+01 2.79015000e+01
 0.00000000e+00]","[ 34.014   98.451  100.      44.9899  48.      62.3778  92.0233  27.9015
   0.    ]","[ 16.116   96.782  100.      66.5219  48.      62.3778  92.0233  27.9015
   0.    ]",[0.82647711 0.85286192 0.14966436 0.55144225],[0.7953173  0.7981082  0.02055854 0.67936446],[0.54059801 0.54059801 0.54059801 0.54059801],[0.80236664 0.83356948 0.12628378 0.38174538],29.432586107235693,80.85833838383837,90.57309999999995,52.81209999999999,51.42575227660268,9.714761616161582,61.14051389276426,37.76099999999997,1.747238658853705,0.12014545203792275,2.07730688937774,0.7150065988665472,1.6965038776397705,0.020641088485717773,0.1389141082763672,0.04472517967224121,82.19062084897487,12.212610358226579,0.14858885639356867,0.3219628317612006,1002,96
56,"[ 0.19216919 99.8431676  99.97121006 84.31325831 90.         21.8105
 16.4744     34.2149      0.        ]","[15.18479697 90.87620909 99.9967     84.78177576 90.         21.8105
 16.4744     34.2149      0.        ]",[51.7692 89.419  91.889  10.7233 90.     21.8105 16.4744 34.2149  0.    ],"[ 30.0417  95.288  100.      85.7233  90.      21.8105  16.4744  34.2149
   0.    ]",[0.87055113 0.91191413 0.94349188 0.5463253 ],[0.87055113 0.84656784 0.94429022 0.5463253 ],[[0.26397052 0.26397052 0.26397052 0.26397052]],[0.85378477 0.84656784 0.89804465 0.5463253 ],16.06453322097883,39.530112121212085,159.73789999999994,49.030399999999986,23.465578900233254,120.20778787878785,143.6733667790211,110.70749999999995,1.4607071725924365,3.0409169473183373,8.943513316116565,2.2579358928338333,2.4007315635681152,0.03774690628051758,0.09503459930419922,0.10265159606933594,63.60075036950013,25.261658187072886,0.397191197278502,1.0801497225316354,180,184
57,"[13.79347919 99.833007   99.98506812 85.15048252 60.         28.2301
 80.153       8.6693      0.        ]","[5.15000000e-02 9.79540677e+01 9.99967000e+01 8.47817758e+01
 6.00000000e+01 2.82301000e+01 8.01530000e+01 8.66930000e+00
 0.00000000e+00]",[54.1079 90.548  91.889  95.6195 60.     28.2301 80.153   8.6693  0.    ],[ 0.     74.877  80.717  86.3915 60.     28.2301 80.153   8.6693  0.    ],[0.87442834 0.78312171 0.49347726 0.42431372],[0.87442834 0.94370992 0.37885907 0.36214871],[[0.9295262 0.9295262 0.9295262 0.9295262]],[0.82341562 0.82023386 0.25348556 0.26695655],28.824921557536697,17.31895656565655,76.0514,58.0145,-11.505964991880148,58.73244343434345,47.2264784424633,18.036900000000003,-0.3991672611810368,3.3912229764932693,1.6383905277312107,0.3109033086555948,2.2047855854034424,0.014033317565917969,0.09984350204467773,0.04787468910217285,157.11078831124703,22.08241438102652,0.1405531384469905,0.47949729448342066,222,80
58,"[ 0.90127465 35.52148474 99.92191189 20.45182617 62.         24.2833
 49.5006     81.4286      1.        ]","[ 1.06102121 85.82754747 99.9967     81.80746061 62.         24.2833
 49.5006     81.4286      1.        ]",[41.8196 58.1836 64.444  53.5143 62.     24.2833 49.5006 81.4286  1.    ],[36.0896 88.1836 75.2465 68.8943 62.     24.2833 49.5006 81.4286  1.    ],[0.94714065 0.81357729 0.86137879 0.92341903],[0.959476   0.80343912 0.99272799 0.95993041],[[0.99063353 0.99063353 0.99063353 0.99063353]],[[0.959476   0.52534363 0.99788034 0.92748347]],145.006051844162,33.42931313131311,165.67770000000002,103.76520000000005,-111.57673871284888,132.2483868686869,20.671648155838028,61.912499999999966,-0.7694626347923769,3.956060549291106,0.14255714084301702,0.5966595737299204,15.170639991760254,0.273975133895874,0.002002716064453125,0.06072688102722168,55.372324400527354,7575.032857142857,136.80178571428573,30.322261904761906,0,96
59,"[ 3.83072545 29.64151467 99.98571562 20.4539531  71.         28.6194
 80.3802     14.1559      1.        ]","[ 1.06102121 97.94433535 99.9967     84.86739192 71.         28.6194
 80.3802     14.1559      1.        ]",[46.0871 40.381  81.054  76.8638 71.     28.6194 80.3802 14.1559  1.    ],"[  0.      79.81   100.     100.      71.      28.6194  80.3802  14.1559
   1.    ]",[0.94857121 0.81543281 0.81321317 0.86881548],[0.95790963 0.72797277 0.99869019 0.94499246],[[0.96641859 0.96641859 0.96641859 0.96641859]],[[0.95790963 0.7978957  0.99229127 0.93829617]],153.74954205843878,18.252593939393932,187.38230000000001,20.189999999999998,-135.49694811904484,169.12970606060608,33.63275794156124,167.19230000000002,-0.8812835882629407,9.266064134346372,0.21875029669212112,8.280946012877664,13.66295075416565,0.2372760772705078,0.004706144332885742,0.24248456954956055,57.58250436089742,2903.215411115051,50.41835959268453,51.525102588783625,0,352
60,"[10.16508943 99.76605972 99.96427669 84.57670079 10.         59.5624
 21.17       39.0932      0.        ]","[ 6.06102121 97.95406768 99.9967     87.80746061 10.         59.5624
 21.17       39.0932      0.        ]","[ 20.826   82.645  100.      36.9813  10.      59.5624  21.17    39.0932
   0.    ]","[ 31.905   95.173  100.      86.9813  10.      59.5624  21.17    39.0932
   0.    ]",[0.69665972 0.82582406 0.47120774 0.49289859],[0.66601159 0.83685495 0.23393866 0.32224799],[0.18556762 0.18556762 0.18556762 0.18556762],[0.53554367 0.79605814 0.23812304 0.32224799],25.858052223473237,20.302792929292934,101.1996999999999,49.75070000000005,-5.555259294180303,80.89690707070696,75.34164777652666,51.44899999999984,-0.21483672653183788,3.9845211125602646,2.9136629134089826,1.0341362031086958,1.9614555835723877,0.04066348075866699,0.06562399864196777,0.10318326950073242,48.23629327782827,29.88930306234037,0.6196434475216805,1.5723404796419216,240,136
61,"[ 3.83060178 22.97507379 99.88567343 18.92392185 86.         22.4488
 66.7954     46.9028      1.        ]","[ 1.06102121 73.81781515 99.9967     41.83314545 86.         22.4488
 66.7954     46.9028      1.        ]",[32.32   59.482  38.756  26.9459 86.     22.4488 66.7954 46.9028  1.    ],"[  0.      52.9105 100.     100.      86.      22.4488  66.7954  46.9028
   1.    ]",[0.93443381 0.80936469 0.95558298 0.85957267],[0.96058661 0.81235149 0.99822754 0.94318123],[[0.98751345 0.98751345 0.98751345 0.98751345]],[[0.95799857 0.77180381 0.99761993 0.95646625]],162.04593271033752,85.41336060606062,207.1361,47.08949999999999,-76.6325721042769,121.72273939393938,45.090167289662475,160.0466,-0.47290648288754134,1.4251018638096107,0.2782554707513865,3.398774673759544,16.389567136764526,1.9843621253967285,0.0036695003509521484,0.2521498203277588,8.259363009908185,4466.430186472614,540.7717497238646,68.71502826327074,0,1000
62,"[ 0.90139917 98.17205442 99.40233806 14.06450985 12.         26.3111
 39.6833     83.8623      1.        ]","[ 1.06102121 98.95406768 77.77647778 81.77321414 12.         26.3111
 39.6833     83.8623      1.        ]",[34.6551 19.8316 83.798  35.6019 12.     26.3111 39.6833 83.8623  1.    ],"[ 37.5246  99.03   100.     100.      12.      26.3111  39.6833  83.8623
   1.    ]",[0.93440204 0.81152969 0.88262701 0.89847538],[0.94252331 0.63832553 0.9985196  0.88797245],[[0.95880565 0.95880565 0.95880565 0.95880565]],[[0.9187088  0.62296902 0.99769574 0.92113333]],89.26249684366746,42.55726161616161,195.4236,38.494599999999934,-46.70523522750585,152.86633838383838,106.16110315633253,156.92900000000006,-0.5232346940653526,3.592015383005415,1.1893136189351834,4.076649711907653,12.623612403869629,0.02339768409729004,0.010011911392211914,0.1535966396331787,539.524012350082,1260.859381325459,2.3369847355511633,15.341390231705285,12,216
63,"[10.69117797 99.7986966  99.98957148 84.31853963 14.         18.0452
 71.0715     12.1351      0.        ]","[ 1.06102121 97.95406768 99.9967     84.80746061 14.         18.0452
 71.0715     12.1351      0.        ]","[ 52.5886 100.      93.079   74.1981  14.      18.0452  71.0715  12.1351
   0.    ]","[ 17.0885  98.1779 100.      98.8061  14.      18.0452  71.0715  12.1351
   0.    ]",[0.87078058 0.84284504 0.14949661 0.42884969],[0.90721781 0.92975119 0.13811812 0.26862727],[[0.87021783 0.87021783 0.87021783 0.87021783]],[0.85403896 0.82164009 0.05562114 0.26862727],26.584370257830813,18.302792929292934,85.31149999999991,20.104499999999973,-8.281577328537878,67.00870707070698,58.7271297421691,65.20699999999994,-0.3115205381289188,3.6611192253321105,2.2090848559736025,3.2434032181849846,2.0051074028015137,0.05326247215270996,0.06270360946655273,0.04919719696044922,37.64578176267575,31.9775435554643,0.8494323150746393,0.7845991224267865,156,120
64,"[ 0.89808993 98.1720543  99.82450485 14.06450035 50.         70.7425
 18.4708     82.298       1.        ]","[5.15000000e-02 9.89540677e+01 9.99967000e+01 8.47817758e+01
 5.00000000e+01 7.07425000e+01 1.84708000e+01 8.22980000e+01
 1.00000000e+00]",[16.116  55.737  83.798   2.811  50.     70.7425 18.4708 82.298   1.    ],[ 0.     61.3945 90.987  47.811  50.     70.7425 18.4708 82.298   1.    ],[0.92067963 0.81091297 0.9662683  0.94902142],[0.92067963 0.76322761 0.99956828 0.95811808],[[0.9142095 0.9142095 0.9142095 0.9142095]],[0.9157011  0.58713231 0.98880285 0.91973878],88.83703042907979,16.31895656565655,150.249,99.8075,-72.51807386342324,133.93004343434345,61.411969570920206,50.44149999999999,-0.8163045693126328,8.20702248305513,0.6912879603730845,0.5053878716529318,12.351777791976929,0.01165151596069336,0.002166748046875,0.5353801250457764,1060.1004910988336,5700.606404049296,5.377420774647887,247.08923855633802,0,1000
65,"[ 0.901394   88.85823119 99.88525014 19.37152086 21.         44.7287
 21.3679     87.0674      1.        ]","[5.15000000e-02 9.89540677e+01 9.99967000e+01 8.48074606e+01
 2.10000000e+01 4.47287000e+01 2.13679000e+01 8.70674000e+01
 1.00000000e+00]",[54.947  91.7902 93.0326 44.152  21.     44.7287 21.3679 87.0674  1.    ],"[ 53.9205  96.7902 100.     100.      21.      44.7287  21.3679  87.0674
   1.    ]",[0.94379746 0.80042721 0.9877032  0.96094226],[0.95359257 0.79307216 0.99969673 0.95633695],[[0.97961147 0.97961147 0.97961147 0.97961147]],[0.93404348 0.47490421 0.998555   0.93919182],92.78639181502581,16.293271717171706,142.1257,57.130300000000034,-76.4931200978541,125.83242828282829,49.339308184974186,84.99539999999996,-0.824400201382406,7.722968748517938,0.5317515555873161,1.4877464322784917,15.446104526519775,0.05052375793457031,0.0020024776458740234,0.4578845500946045,305.71962890256333,7713.496606738898,25.23062269317776,228.6590070246458,0,1000
66,"[1.83605415e-02 3.52427446e-02 9.99970998e+01 8.46733337e+01
 8.40000000e+01 8.78107000e+01 8.43662000e+01 3.57453000e+01
 0.00000000e+00]","[ 1.06102121  0.          0.         63.60198182 84.         87.8107
 84.3662     35.7453      0.        ]","[ 57.2199 100.     100.      99.2918  84.      87.8107  84.3662  35.7453
   0.    ]","[  6.1599  74.7291 100.     100.      84.      87.8107  84.3662  35.7453
   0.    ]",[0.03643758 0.4071704  0.83595312 0.95837374],[0.00592496 0.04048729 0.99699795 0.99555107],[0.33528696 0.33528696 0.33528696 0.33528696],[0.54146968 0.77722634 0.10478946 0.33558013],115.31268431459569,237.4590393939394,57.92809999999997,31.430799999999977,122.14635507934372,-179.53093939393943,-57.38458431459571,26.497299999999996,1.0592620907696888,-0.7560501375401485,-0.4976432961879482,0.8430361301653161,1.9672918319702148,0.02933478355407715,0.16225647926330566,0.05862712860107422,67.06345142597063,12.124581039243086,0.18079267889495748,0.36132380578735235,1002,128
67,"[ 0.78256379 88.85819227 99.95316063 14.06451494 41.         39.5392
 74.4652     23.6269      1.        ]","[5.15000000e-02 9.89540677e+01 9.99967000e+01 8.47817758e+01
 4.10000000e+01 3.95392000e+01 7.44652000e+01 2.36269000e+01
 1.00000000e+00]",[ 9.5816 19.1873 83.798  88.6279 41.     39.5392 74.4652 23.6269  1.    ],[ 0.     34.1873 96.761  91.4389 41.     39.5392 74.4652 23.6269  1.    ],[0.96058661 0.80539323 0.95873761 0.91556341],[0.96058661 0.79708668 0.99816775 0.95279003],[[0.95400478 0.95400478 0.95400478 0.95400478]],[[0.94857121 0.59797811 0.78817099 0.87920323]],97.90669594592845,16.31895656565655,117.96839999999997,77.6128,-81.5877393802719,101.64944343434342,20.061704054071527,40.35559999999998,-0.833321343264723,6.228918069937508,0.2049063535465555,0.5199606250515377,14.695963382720947,0.021983623504638672,0.006006956100463867,0.05802154541015625,668.4959547101056,2446.4908910498116,3.6596943838063107,9.659059337170074,6,88
68,"[ 0.90139725 72.97868181 99.99829132 20.38345336 64.         76.4038
 20.6303     45.2684      1.        ]","[ 1.06102121 88.85674444 99.9967     84.80746061 64.         76.4038
 20.6303     45.2684      1.        ]",[35.5446 73.3313 67.037   9.1529 64.     76.4038 20.6303 45.2684  1.    ],"[ 38.3256  82.8803 100.     100.      64.      76.4038  20.6303  45.2684
   1.    ]",[0.90223134 0.80133549 0.80458134 0.93912808],[0.90223134 0.74933843 0.96737021 0.94624435],[[0.94802658 0.94802658 0.94802658 0.94802658]],[[0.89615958 0.59804523 0.94162643 0.93969073]],107.54097075989029,27.400116161616154,186.0234,55.44530000000003,-80.14085459827413,158.62328383838386,78.48242924010972,130.57809999999998,-0.7452123040362622,5.7891464000650315,0.729790968833075,2.3550796911550647,13.009591341018677,0.05340576171875,0.002000570297241211,0.3237311840057373,243.59902232142858,6502.941365749017,26.695268740317005,161.81944941008223,0,1000
69,"[ 0.83958579 99.84786062 99.97042217 87.21237577 42.         21.495
 34.0723      6.1762      1.        ]","[ 1.06102121 98.95406768 99.9967     86.80746061 42.         21.495
 34.0723      6.1762      1.        ]",[35.3028 91.1525 20.2007 74.7792 42.     21.495  34.0723  6.1762  1.    ],"[  4.0483 100.     100.     100.      42.      21.495   34.0723   6.1762
   1.    ]",[0.95790963 0.69502203 0.92949224 0.80031132],[0.95790963 0.588969   0.92949224 0.75533673],[[0.9465621 0.9465621 0.9465621 0.9465621]],[[0.95790963 0.17049464 0.87716079 0.80031132]],13.808927234622331,15.302792929292934,149.17039999999997,4.04830000000004,1.4938656946706033,133.86760707070704,135.36147276537764,145.12209999999993,0.10818115479130917,8.74791991822975,9.802461151797049,35.847664451744805,1.802208662033081,0.02367877960205078,0.00374603271484375,0.05813956260681152,76.11070723750453,481.09795061099794,6.321028513238289,15.520302953156822,0,152
70,"[3.61498996e-02 8.62028782e+01 9.99967352e+01 8.71751131e+01
 9.00000000e+01 4.45080000e+01 1.44429000e+01 5.31680000e+00
 1.00000000e+00]","[5.15000000e-02 8.88567444e+01 9.99967000e+01 8.68074606e+01
 9.00000000e+01 4.45080000e+01 1.44429000e+01 5.31680000e+00
 1.00000000e+00]",[25.0644 97.8977 97.7622 17.7043 90.     44.508  14.4429  5.3168  1.    ],"[ 21.3874  91.7432 100.      22.7043  90.      44.508   14.4429   5.3168
   1.    ]",[0.94587299 0.73664617 0.9391607  0.73212214],[0.94587299 0.73664617 0.94274127 0.73212214],[[0.98276148 0.98276148 0.98276148 0.98276148]],[[0.94587299 0.27964793 0.80411661 0.77373865]],26.66142342307012,24.390594949494982,111.7002,106.93990000000002,-2.2708284735751363,87.30960505050501,85.03877657692988,4.760299999999972,-0.08517281457711628,3.5796422855323913,3.1895812623172195,0.044513787650820424,1.8023021221160889,0.02752232551574707,0.002002716064453125,0.05023193359375,65.485095766522,899.9289285714286,13.7425,25.081904761904763,0,80
71,"[ 0.46347915 99.85564085 99.99647798 21.76505343 56.         90.7765
 40.652      89.0938      1.        ]","[ 1.06102121 90.87620909 99.9967     92.86739192 56.         90.7765
 40.652      89.0938      1.        ]",[52.56   67.232  89.426  49.2875 56.     90.7765 40.652  89.0938  1.    ],"[  0.      88.7725 100.     100.      56.      90.7765  40.652   89.0938
   1.    ]",[0.49315866 0.83687928 0.98434609 0.93641192],[0.49315866 0.70185127 0.98124838 0.8355969 ],[[0.81215555 0.81215555 0.81215555 0.81215555]],[[0.49315866 0.73056946 0.89596933 0.8355969 ]],78.84630689087834,17.320720202020198,146.61450000000005,11.22750000000002,-61.52558668885814,129.29377979797985,67.76819310912171,135.38700000000003,-0.7803229994526983,7.464688436159815,0.8594973662230178,12.058517034068117,3.6892290115356445,0.04899907112121582,0.08350777626037598,0.07857155799865723,75.29181527562197,44.1782690995469,0.5867605786608119,0.9408891185615134,234,144
72,"[ 3.83074327 72.96982312 99.82600337 14.06450079 98.         71.7472
 16.994      29.3619      1.        ]","[ 1.06102121 84.81781515 99.9967     90.85026869 98.         71.7472
 16.994      29.3619      1.        ]",[16.116  81.985  83.798   2.7272 98.     71.7472 16.994  29.3619  1.    ],[ 0.     77.0225 99.608  47.7272 98.     71.7472 16.994  29.3619  1.    ],[0.94717644 0.80603499 0.9632417  0.90498897],[0.94717644 0.76270516 0.99845874 0.952446  ],[[0.9371101 0.9371101 0.9371101 0.9371101]],[[0.94717644 0.78247312 0.99662244 0.90936069]],116.97041598976114,25.396237373737335,150.3328,75.64229999999998,-91.5741786160238,124.93656262626266,33.362384010238856,74.69050000000001,-0.7828832430931907,4.919491056398047,0.285220700704007,0.9874170933459193,15.07685899734497,0.0241243839263916,0.0030596256256103516,0.07262468338012695,624.9634827296536,4927.68097872672,7.884750253253332,23.736460687290577,0,112
73,"[ 0.90100734 29.65469261 99.88554549 14.06452788 73.         29.5537
 17.6515     57.9269      1.        ]","[ 1.0515     75.85674444 99.9967     41.80746061 73.         29.5537
 17.6515     57.9269      1.        ]",[46.213  30.1809 94.8329 57.5514 73.     29.5537 17.6515 57.9269  1.    ],"[ 53.3985  95.1809 100.     100.      73.      29.5537  17.6515  57.9269
   1.    ]",[0.94857121 0.80297195 0.81053776 0.88296507],[0.96058661 0.80579395 0.99767405 0.94318123],[[0.9913871 0.9913871 0.9913871 0.9913871]],[[0.96058661 0.57925201 0.99963474 0.9436095 ]],157.29624136694358,83.39059494949498,163.64780000000002,58.21759999999995,-73.9056464174486,80.25720505050504,6.351558633056442,105.43020000000007,-0.46985004711613,0.9624251403783884,0.04037959570972461,1.810967817292368,13.159944534301758,1.7676677703857422,0.0020024776458740234,0.4133307933807373,7.444806515553532,6571.83093225384,882.740326229313,206.40969162995594,0,1000
74,"[  3.82728478  21.62343954  99.84396012  18.92581051 100.
  11.5368      76.231       80.9752       1.        ]","[  1.06102121  74.87620909  64.9967      35.78177576 100.
  11.5368      76.231       80.9752       1.        ]","[  6.0459  59.482   49.0196  15.3445 100.      11.5368  76.231   80.9752
   1.    ]","[  0.      41.958   99.6116  65.3445 100.      11.5368  76.231   80.9752
   1.    ]",[0.92442269 0.80921705 0.83781987 0.8954774 ],[0.959476   0.80194709 0.99906701 0.91336026],[[0.9747046 0.9747046 0.9747046 0.9747046]],[[0.95488068 0.77699383 0.99758804 0.89741906]],163.43407460285025,125.40633636363634,182.19979999999998,93.08590000000004,-38.0277382392139,56.79346363636364,18.765725397149737,89.11389999999994,-0.23267937443046965,0.452875550655444,0.11482137640361118,0.9573297352230564,13.951529502868652,2.3082218170166016,0.003422975540161133,0.0680851936340332,6.0442759010488585,4075.8484363028488,674.3319635021244,19.89064567806645,0,120
75,"[ 0.21904454 99.87807947 99.9996978  84.47442237 19.         37.9809
 98.5365     25.7232      0.        ]","[5.15000000e-02 9.08762091e+01 9.99967000e+01 6.86447899e+01
 1.90000000e+01 3.79809000e+01 9.85365000e+01 2.57232000e+01
 0.00000000e+00]",[50.2533 72.757  99.081  20.7237 19.     37.9809 98.5365 25.7232  0.    ],"[  2.565   65.413  100.      80.7237  19.      37.9809  98.5365  25.7232
   0.    ]",[0.90745027 0.9250218  0.01294026 0.19320463],[0.87893284 0.91909697 0.00728115 0.10650404],[0.25359063 0.25359063 0.25359063 0.25359063],[0.86586399 0.85661118 0.00130027 0.13517746],15.866844894214864,40.533801010101,157.69159999999997,56.42829999999998,24.666956115886137,117.15779898989896,141.8247551057851,101.26329999999999,1.554622628527732,2.890372875731622,8.938434581754509,1.794548125674529,1.9636270999908447,0.0320131778717041,0.06729841232299805,0.09477448463439941,61.33808732954503,29.177911219754137,0.4756899422538704,1.408272221631771,150,152
76,"[ 0.29267934 99.73556727 99.9901515  84.55274755 23.         43.1019
 80.2261     74.9473      0.        ]","[16.20383939 97.94433535 99.9967     84.78177576 23.         43.1019
 80.2261     74.9473      0.        ]","[ 51.8428 100.     100.      26.2122  23.      43.1019  80.2261  74.9473
   0.    ]",[40.106  92.9234 97.136  86.2122 23.     43.1019 80.2261 74.9473  0.    ],[0.89317745 0.9313299  0.85840452 0.61020848],[0.85212508 0.86099037 0.8547107  0.54667078],[0.55671648 0.55671648 0.55671648 0.55671648],[0.70068622 0.79845212 0.8209849  0.46633758],16.014213024448225,33.48102828282828,125.63060000000002,63.83440000000002,17.466815258380052,92.14957171717174,109.61638697555179,61.7962,1.090707063264002,2.752292161959474,6.844943726438824,0.9680705074379955,2.107036828994751,0.018561363220214844,0.14905452728271484,0.07510137557983398,113.51735343986024,14.136013628075114,0.12452733612719537,0.5038516907130747,1002,144
