,nsga3_adaptation,custom_adaptation,anchors_adaptation,wip_adaptation,nsga3_confidence,custom_confidence,anchors_confidence,wip_confidence,nsga3_score,custom_score,anchors_score,wip_score,score_diff_custom_NSGA,score_diff_anchors_custom,score_diff_anchors_nsga,score_diff_anchors_wip,score_improvement_NSGA_custom[%],score_improvement_anchors_custom[%],score_improvement_anchors_NSGA[%],score_improvement_anchors_WIP[%],nsga3_time,custom_time,anchors_time,wip_time,speed-up_custom_NSGA,speed-up_anchors_NSGA,speed-up_anchors_custom,speed-up_WIP_anchors,iterations_anchors,iterations_wip
10,"[47.24943814 43.17196758 54.66617347 25.5557     48.          5.025
 66.393      19.4015      1.        ]","[28.14887475 39.915      48.86       25.5557     48.          5.025
 66.393      19.4015      1.        ]",[33.164  77.882  77.86   25.5557 48.      5.025  66.393  19.4015  1.    ],[33.164  77.882  77.86   25.5557 48.      5.025  66.393  19.4015  1.    ],[0.96057699 0.8        0.83005573 0.87909814],[0.94370674 0.8        0.8067602  0.87338313],[0.97074839 0.88       0.86895827 0.91783772],[0.97074839 0.89       0.86895827 0.91783772],223.85559708884773,213.81817474747476,147.8333,151.86629999999997,-10.037422341372974,-65.98487474747475,-76.02229708884772,-4.032999999999959,-0.044838826778984424,-0.3086027407417762,-0.33960418268512027,-0.026556253757416617,67.06050515174866,31.72551965713501,0.10502028465270996,0.2543671131134033,2.1137716852706263,638.5481183326636,302.08944645358434,2.4220760204046883,0,0
11,"[11.54757003 24.38362481 33.34706004 68.7607     94.         35.1072
 46.7054     57.0139      1.        ]","[49.249      91.97445859 39.984      68.7607     94.         35.1072
 46.7054     57.0139      1.        ]",[14.3735 60.0625 82.976  68.7607 94.     35.1072 46.7054 57.0139  1.    ],[17.0875 65.308  86.984  68.7607 94.     35.1072 46.7054 57.0139  1.    ],[0.9270702  0.8        0.80660344 0.8610598 ],[0.96968277 0.8        0.90251254 0.93286914],[[0.96913213 0.8        0.95782858 0.9388997 ]],[0.96968277 0.8        0.95642086 0.94338136],185.05618517833688,148.52984141414146,102.5743,96.03480000000002,-36.52634376419542,-45.955541414141464,-82.48188517833688,6.539499999999975,-0.19737975106854888,-0.30940275015850155,-0.445712663420841,0.06809510719030991,65.45616865158081,24.57049822807312,0.44417524337768555,0.3997459411621094,2.664014707556626,147.36563918742075,55.31712672959722,0.8999734837139548,6,6
12,"[ 0.46803174 98.09515232 98.34604482 93.4924     39.         16.5651
 49.3659     41.1829      0.        ]","[15.22282424 83.85586869 98.97619091 93.4924     39.         16.5651
 49.3659     41.1829      0.        ]",[12.6265 88.9759 99.6911 93.4924 39.     16.5651 49.3659 41.1829  0.    ],[ 4.659  70.0209 92.6376 93.4924 39.     16.5651 49.3659 41.1829  0.    ],[0.7528091  0.97       0.60829209 0.44591271],[0.79034812 0.98       0.41997149 0.34745217],[0.79034812 0.99       0.30184859 0.34745217],[0.7528091  1.         0.26440384 0.34745217],10.534434599562474,38.89836464646464,30.46709999999996,48.50810000000001,28.36393004690217,-8.431264646464683,19.932665400437486,-18.041000000000054,2.6924966668909036,-0.2167511339639564,1.8921438271841708,-0.3719172674254413,5.844883441925049,0.1668229103088379,1.1897714138031006,0.8619017601013184,35.03645531123072,4.912610417527092,0.14021425323675327,0.7244263478698417,60,20
13,"[ 0.33828253 98.76466467 98.98036315 33.8933     60.         92.4483
 48.2574     44.1308      0.        ]","[15.22282424 83.85586869 98.97619091 33.8933     60.         92.4483
 48.2574     44.1308      0.        ]","[ 27.098  100.      52.124   33.8933  60.      92.4483  48.2574  44.1308
   0.    ]",[25.836  66.9246 48.124  33.8933 60.     92.4483 48.2574 44.1308  0.    ],[0.10327763 0.82       0.23010124 0.16519071],[0.09780172 0.88       0.15184833 0.12637374],[0.06295952 0.9        0.0343319  0.16992923],[0.05768122 0.97       0.0332698  0.14089863],68.69995471086969,98.4974646464646,141.08069999999998,176.8941,29.797509935594917,42.58323535353537,72.38074528913029,-35.81340000000003,0.43373405500775913,0.432328238156979,1.053577772994925,-0.20245672410781382,5.910151720046997,0.1769094467163086,29.636325359344482,1.8099074363708496,33.40777911947516,0.19942255486756885,0.005969344868881599,0.06107057519532113,1002,44
14,"[15.26230568 97.88034649 98.27491994 67.6385     86.         60.9346
 23.8036     48.4106      0.        ]","[15.22282424 97.97445859 98.97619091 67.6385     86.         60.9346
 23.8036     48.4106      0.        ]","[ 40.6622 100.      98.848   67.6385  86.      60.9346  23.8036  48.4106
   0.    ]",[47.6622 78.8053 81.984  67.6385 86.     60.9346 23.8036 48.4106  0.    ],[0.59311267 0.99       0.43591045 0.28756593],[0.65718825 0.94       0.35284565 0.28756593],[0.60157083 0.92       0.26427574 0.28756593],[0.57933031 0.99       0.07459331 0.26146907],51.4685392468067,50.63367474747474,74.17569999999989,119.23440000000005,-0.8348644993319567,23.54202525252515,22.707160753193193,-45.05870000000016,-0.016220870293764067,0.4649479890593811,0.44118525774173845,-0.3779001697496707,5.48570990562439,0.17339324951171875,5.798310279846191,0.8136975765228271,31.637390273683284,0.9460876774207236,0.029904099839982736,0.14033356913497422,198,18
15,"[27.96096835 32.62271242 32.78281614 84.0419     37.         48.3194
 15.8531     47.8819      1.        ]","[63.22282424 41.85586869 92.97619091 84.0419     37.         48.3194
 15.8531     47.8819      1.        ]",[33.6268 37.6637 94.9129 84.0419 37.     48.3194 15.8531 47.8819  1.    ],[33.6268 37.6637 94.9129 84.0419 37.     48.3194 15.8531 47.8819  1.    ],[0.91126149 0.8        0.8012681  0.8619671 ],[0.90364324 0.8        0.89157474 0.85412488],[[0.90658856 0.87       0.88197574 0.89101445]],[0.90658856 0.87       0.88197574 0.89101445],178.51353979231664,144.34886464646462,117.00830000000002,117.00830000000002,-34.164675145852016,-27.3405646464646,-61.505239792316615,0.0,-0.19138422321130003,-0.1894061634182325,-0.34454103517230156,0.0,67.40394282341003,17.38122844696045,0.10933256149291992,0.20748662948608398,3.877973471731069,616.5038292620166,158.97577272152367,1.897756959618295,0,0
16,"[18.49113362 35.4605148  35.19912312 65.4357     56.          8.6406
 87.8614     44.8167      1.        ]","[43.40769798 68.92363434 46.67582727 65.4357     56.          8.6406
 87.8614     44.8167      1.        ]",[33.164  81.915  60.14   65.4357 56.      8.6406 87.8614 44.8167  1.    ],[33.164  81.915  60.14   65.4357 56.      8.6406 87.8614 44.8167  1.    ],[0.94515094 0.8        0.92750215 0.9172565 ],[0.97074839 0.8        0.80729881 0.91726226],[[0.97074839 0.8        0.82052563 0.92769385]],[0.97074839 0.8        0.82052563 0.92769385],182.3957956922704,162.37253636363636,125.67329999999998,125.67329999999998,-20.023259328634055,-36.69923636363637,-56.72249569227043,0.0,-0.10977917145862481,-0.2260187417498224,-0.31098576300503084,0.0,66.74935913085938,26.330986499786377,0.14587926864624023,0.20357012748718262,2.535011710685466,457.5657648293243,180.49848168377838,1.3954698935380854,0,0
17,"[15.22472704 83.19104332 98.461703   73.1689     70.         46.0867
 41.6846     38.9561      0.        ]","[47.2834     66.915      98.97619091 73.1689     70.         46.0867
 41.6846     38.9561      0.        ]",[42.4259 98.1925 98.848  73.1689 70.     46.0867 41.6846 38.9561  0.    ],"[ 42.4184 100.      99.268   73.1689  70.      46.0867  41.6846  38.9561
   0.    ]",[0.70482531 1.         0.47932517 0.30210674],[0.73054206 0.98       0.25074714 0.28788368],[0.71208851 0.98       0.29359214 0.30210674],[0.73054206 0.9        0.29359214 0.30210674],60.40308072017467,108.22330909090908,72.2165,69.98149999999998,47.82022837073441,-36.00680909090909,11.813419279825325,2.2350000000000136,0.7916852551323996,-0.332708446945222,0.19557643648264508,0.03193701192458027,6.205960035324097,1.2640860080718994,7.271068096160889,2.6267950534820557,4.909444448950115,0.8535142228417353,0.1738514880281942,0.3612667380833634,198,90
18,"[33.36636419 25.30749783 35.19887295 62.0463     46.         10.8123
 44.6007     34.8029      1.        ]","[21.22282424 41.8854     30.8852     62.0463     46.         10.8123
 44.6007     34.8029      1.        ]",[47.5559 49.3524 49.0457 62.0463 46.     10.8123 44.6007 34.8029  1.    ],[30.4845 41.7024 44.8852 62.0463 46.     10.8123 44.6007 34.8029  1.    ],[0.92815896 0.8        0.89019531 0.92040391],[0.91745504 0.8        0.80004113 0.94571903],[[0.96522051 0.8        0.89516223 0.95178717]],[0.95694401 0.8        0.86117833 0.94571903],210.8136934045574,186.40592424242425,187.1115,181.85060000000001,-24.40776916213315,0.7055757575757582,-23.70219340455739,5.260899999999992,-0.1157788603195427,0.0037851573679500887,-0.11243194415778399,0.028929791818118784,66.6355152130127,15.930401802062988,1.9230051040649414,0.4372279644012451,4.182914909552588,34.65176201152837,8.284118314812858,0.2273670327119837,54,6
19,"[15.02272519 83.42130563 98.24000752 83.5925     93.         48.5624
 45.6136     59.732       0.        ]","[15.22282424 83.85586869 98.97619091 83.5925     93.         48.5624
 45.6136     59.732       0.        ]","[ 13.478  100.     100.      83.5925  93.      48.5624  45.6136  59.732
   0.    ]",[25.683  90.772  99.268  83.5925 93.     48.5624 45.6136 59.732   0.    ],[0.67845308 1.         0.51212109 0.32050799],[0.73509195 0.96       0.42548804 0.32050799],[0.65252021 0.94       0.32672263 0.32050799],[0.74188314 0.94       0.35229241 0.32050799],49.76891204731601,48.798264646464645,29.88549999999998,52.050500000000056,-0.9706474008513624,-18.912764646464666,-19.88341204731603,-22.165000000000077,-0.01950308658402165,-0.38757043479895276,-0.3995147016356835,-0.42583644729637665,6.270381689071655,0.17607951164245605,6.437637090682983,3.366586446762085,35.61108064522681,0.9740191316696941,0.027351574679052835,0.5229537482991164,246,96
20,"[2.22616089e-02 3.22269565e-02 2.38816571e+01 1.03298000e+01
 7.90000000e+01 6.97088000e+01 6.04312000e+01 9.81691000e+01
 0.00000000e+00]","[ 0.1119     98.98292929 98.97619091 10.3298     79.         69.7088
 60.4312     98.1691      0.        ]","[  0.     100.      68.2007  10.3298  79.      69.7088  60.4312  98.1691
   0.    ]",[14.9026 48.7776 59.0162 10.3298 79.     69.7088 60.4312 98.1691  0.    ],[0.0070089  0.2        0.02764264 0.82445385],[0.13291896 0.21       0.32535555 0.20205146],[0.09759346 0.2        0.12515836 0.19212914],[0.08059827 0.07       0.0239997  0.14091893],265.77857750974965,91.82297979797983,121.46950000000004,196.779,-173.95559771176983,29.646520202020213,-144.3090775097496,-75.30949999999996,-0.6545132393350572,0.3228660218525435,-0.5429673033164453,-0.38271106164783825,7.5721354484558105,0.3616938591003418,4.180787801742554,0.9079177379608154,20.935205997940745,1.81117430674184,0.08651332625625908,0.21716427166726687,138,19
21,"[37.53894419 98.05061431 99.42811649 96.0808     17.         53.5539
 14.6023     75.7435      0.        ]","[ 5.14887475 97.97445859 98.97619091 96.0808     17.         53.5539
 14.6023     75.7435      0.        ]","[ 15.249  100.      93.888   96.0808  17.      53.5539  14.6023  75.7435
   0.    ]",[15.249  62.125  81.984  96.0808 17.     53.5539 14.6023 75.7435  0.    ],[0.34398239 0.85       0.60583706 0.27386197],[0.34973664 0.84       0.41627262 0.27386197],[0.26039306 0.89       0.41984036 0.27386197],[0.23235605 0.95       0.12841788 0.23901974],43.97941338780987,12.117425252525265,25.28019999999998,75.05919999999998,-31.861988135284605,13.162774747474714,-18.69921338780989,-49.778999999999996,-0.7244750595995,1.086268284983363,-0.42518105512050564,-0.6631965168826741,5.967607259750366,0.33333563804626465,2.202803134918213,0.2575380802154541,17.90269799751236,2.7090969524936397,0.1513233900761817,0.11691379775751778,84,3
22,"[ 0.43807654 98.06165561 98.97411187 71.3723     26.         21.3701
 54.0402     70.6991      0.        ]","[15.22282424 83.85586869 98.97619091 71.3723     26.         21.3701
 54.0402     70.6991      0.        ]","[ 15.249  100.      98.5549  71.3723  26.      21.3701  54.0402  70.6991
   0.    ]",[15.249  42.382  88.6349 71.3723 26.     21.3701 54.0402 70.6991  0.    ],[0.76422428 0.9        0.54567661 0.46637278],[0.753137   0.93       0.44249705 0.36638179],[0.72830777 0.9        0.43902785 0.36638179],[0.65512073 1.         0.12832664 0.26771396],32.030009059784106,61.01846464646462,45.321799999999996,112.8598,28.988455586680516,-15.696664646464626,13.29179094021589,-67.53800000000001,0.9050405053764886,-0.2572445035680537,0.4149793062938797,-0.5984238852097913,5.718498229980469,0.17661142349243164,3.5834968090057373,0.325634241104126,32.37898272319585,1.595787169562766,0.04928466046030429,0.09087052632104203,132,3
23,"[ 0.22890811 99.83242169 98.2906803   7.8811     90.         60.9449
 40.3172     29.6776      1.        ]","[ 4.1414798  97.97445859 98.97619091  7.8811     90.         60.9449
 40.3172     29.6776      1.        ]","[ 15.249  100.      88.1346   7.8811  90.      60.9449  40.3172  29.6776
   1.    ]","[  0.     100.      88.1186   7.8811  90.      60.9449  40.3172  29.6776
   1.    ]",[0.96707117 0.19       0.6379115  0.26722871],[0.97476254 0.19       0.38046189 0.21047991],[0.96508693 0.1        0.39207235 0.26722871],[0.96707117 0.18       0.52572644 0.26722871],94.22470611864225,99.30973030303028,119.23329999999999,104.00029999999998,5.085024184388033,19.923569696969707,25.00859388135774,15.233000000000004,0.05396699436754164,0.20062051962255475,0.2654144004425801,0.14647073133442892,5.268002271652222,0.16199898719787598,1.197920322418213,1.8098869323730469,32.518735843808365,4.3976232584633275,0.13523352443913175,1.5108575240792907,48,66
24,"[47.7638619  25.14462198 35.19825614 31.5709     24.         12.1378
 19.2008     32.6802      1.        ]","[43.14887475 43.94904646 43.67582727 31.5709     24.         12.1378
 19.2008     32.6802      1.        ]",[47.7416 56.8715 82.976  31.5709 24.     12.1378 19.2008 32.6802  1.    ],[33.219  58.926  85.146  31.5709 24.     12.1378 19.2008 32.6802  1.    ],[0.9162629  0.8        0.83690299 0.82291997],[0.95302887 0.88       0.82370819 0.8931892 ],[0.95982717 0.86       0.81872488 0.9184746 ],[0.95982717 0.81       0.84573744 0.92753169],255.85008378107216,223.95310101010102,176.32319999999999,157.5761,-31.896982770971135,-47.62990101010104,-79.52688378107217,18.74709999999999,-0.12467059732630378,-0.21267801515261345,-0.31083391729166826,0.11897172223452661,63.57062602043152,43.02692627906799,0.29923129081726074,0.4469137191772461,1.4774614762885758,212.44645186272925,143.79153383843254,1.4935393887338286,6,6
25,"[ 0.52783075 98.53717568 98.69741501 43.2349     70.         16.4163
 46.4928     89.4698      0.        ]","[15.22282424 94.96598788 97.96868182 43.2349     70.         16.4163
 46.4928     89.4698      0.        ]",[15.249  99.25   80.682  43.2349 70.     16.4163 46.4928 89.4698  0.    ],"[ 15.249  100.      93.378   43.2349  70.      16.4163  46.4928  89.4698
   0.    ]",[0.53932864 0.94       0.47100329 0.60915481],[0.52424935 0.99       0.50141721 0.37378647],[0.52424935 0.88       0.26245223 0.4919981 ],[0.52424935 0.9        0.44783928 0.50767501],60.05834006196045,79.05325454545454,92.08210000000003,78.6361,18.994914483494085,13.02884545454549,32.023759938039575,13.446000000000026,0.3162743836059668,0.1648109939237743,0.5332108730444696,0.17099016863755992,5.75984787940979,0.3058137893676758,2.0527029037475586,2.310197114944458,18.834493667925493,2.805982233909353,0.1489810282868313,1.1254415389225592,72,84
26,"[8.54733001e-02 9.81134807e+01 9.81689740e+01 8.13137000e+01
 4.10000000e+01 1.62426000e+01 9.60676000e+01 3.23835000e+01
 1.00000000e+00]","[ 0.1119     83.85586869 98.97619091 81.3137     41.         16.2426
 96.0676     32.3835      1.        ]","[ 17.1758 100.      98.2101  81.3137  41.      16.2426  96.0676  32.3835
   1.    ]",[17.1758 83.97   73.5711 81.3137 41.     16.2426 96.0676 32.3835  1.    ],[0.97242006 0.84       0.37869542 0.27648063],[0.97888933 0.86       0.20102436 0.27648063],[[0.97074839 0.83       0.32872073 0.19923527]],[0.97074839 0.8        0.18325615 0.18941842],22.489318601404932,35.9661404040404,37.652000000000044,78.32100000000003,13.47682180263547,1.6858595959596414,15.162681398595112,-40.66899999999998,0.5992543412050536,0.0468735198445217,0.6742170213039662,-0.5192604793095079,6.711993217468262,0.18250775337219238,4.329519271850586,1.483828067779541,36.77648260663389,1.5502860239260061,0.042154276701991046,0.3427235160787959,186,48
27,"[ 4.8903536  98.04537109 31.41845499 69.5933     55.         46.8921
  6.5136     31.9197      1.        ]","[15.22282424 83.85586869 98.97619091 69.5933     55.         46.8921
  6.5136     31.9197      1.        ]",[38.4036 86.7025 86.944  69.5933 55.     46.8921  6.5136 31.9197  1.    ],[44.4346 97.83   84.1445 69.5933 55.     46.8921  6.5136 31.9197  1.    ],[0.66258342 0.84       0.90528725 0.95070879],[0.51523146 0.92       0.97633663 0.96462023],[[0.44695134 0.8        0.9550286  0.96241647]],[0.58955282 0.88       0.9333552  0.95986263],105.83322751521195,62.79746464646462,95.16379999999998,92.86680000000001,-43.03576286874733,32.36633535353536,-10.669427515211964,2.2969999999999686,-0.4066375360475667,0.5154083136277943,-0.10081358913181017,0.024734350704449473,6.595161199569702,0.16750741004943848,38.53616166114807,1.6025023460388184,39.37235491625829,0.17114214066158293,0.0043467590654810455,0.04158437885251171,1002,72
28,"[15.5180284  98.07006047 98.13872134 70.0709     19.         68.665
 31.1381      3.1529      1.        ]","[15.22282424 99.9914     98.97619091 70.0709     19.         68.665
 31.1381      3.1529      1.        ]",[34.656  98.1925 92.896  70.0709 19.     68.665  31.1381  3.1529  1.    ],"[ 26.8075 100.      97.794   70.0709  19.      68.665   31.1381   3.1529
   1.    ]",[0.95330312 0.31       0.57753323 0.57394441],[0.96409096 0.31       0.29928845 0.57394441],[0.95330312 0.28       0.25752773 0.57394441],[0.95330312 0.29       0.29163893 0.57394441],49.238346591429206,46.18433333333331,73.4966,58.94259999999997,-3.0540132580958925,27.312266666666687,24.258253408570795,14.55400000000003,-0.062025097703575144,0.591375141642549,0.4926699429991292,0.24691818820343925,6.595589876174927,0.18066620826721191,3.056866407394409,2.2801365852355957,36.507047662282304,2.1576310499603517,0.059101767689353144,0.7459065203896571,108,78
